EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevelID,EducationLevel
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,PR3606,1/15/2020,3,2,2,3,1,4,3,2,3,Bachelors 
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,PR4572,1/14/2021,2,1,3,1,0,4,4,4,3,Bachelors 
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,PR461,1/16/2015,5,3,5,2,0,2,3,3,3,Bachelors 
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,PR5631,1/14/2022,4,2,2,2,0,3,3,2,3,Bachelors 
02DA-7A72,Tadeas,Lackney,Male,29,Frequent Traveller,Sales,42,CA,White,3,Technical Degree,Sales Representative,Married,78726,1,No,2012-04-25,Yes,6,0,1,1,PR874,1/16/2016,3,2,4,1,1,5,4,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR1007,3/22/2016,5,4,3,3,2,3,4,3,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR1553,3/22/2017,4,5,3,3,1,2,3,2,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR2200,3/22/2018,5,3,4,1,0,2,5,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR258,3/23/2014,3,3,5,1,3,4,5,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR2942,3/22/2019,5,3,5,2,1,2,4,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR3802,3/21/2020,3,2,5,3,1,5,4,3,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR4787,3/21/2021,3,3,4,3,1,1,3,2,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR573,3/23/2015,4,4,4,2,2,4,5,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR5856,3/21/2022,3,5,5,1,1,2,5,4,3,Bachelors 
E1B4-9AA1,Ashli,Hales,Female,46,Some Travel,Sales,36,CA,White,3,Marketing ,Sales Executive,Married,96188,1,Yes,2012-04-26,Yes,9,8,9,5,PR86,3/23/2013,4,5,3,3,2,5,4,3,3,Bachelors 
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR1522,3/6/2017,4,3,4,1,3,5,5,4,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR2164,3/6/2018,5,4,2,2,2,5,3,2,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR239,3/7/2014,4,2,2,2,1,4,3,2,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR2899,3/6/2019,3,5,4,1,0,3,5,5,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR3756,3/5/2020,3,4,3,3,2,5,5,4,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR4737,3/5/2021,5,5,5,3,1,5,3,2,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR548,3/7/2015,4,2,3,3,3,2,4,3,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR5805,3/5/2022,3,2,4,2,3,5,4,4,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR73,3/7/2013,3,5,5,1,1,5,4,4,1,No Formal Qualifications
8567-5B27,Shani,Deackes,Female,28,Frequent Traveller,Sales,32,NY,Black or African American,1,Technical Degree,Sales Representative,Single,53439,0,Yes,2012-04-27,Yes,3,0,0,1,PR977,3/6/2016,5,3,4,2,0,2,3,2,1,No Formal Qualifications
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR1486,2/21/2017,3,3,3,2,0,5,5,4,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR2124,2/21/2018,4,2,4,1,2,2,4,4,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR218,2/22/2014,4,2,3,1,1,3,4,4,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR2858,2/21/2019,5,5,2,2,3,2,3,3,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR3713,2/21/2020,5,3,5,2,2,3,5,5,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR4687,2/20/2021,4,4,2,3,3,5,5,5,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR519,2/22/2015,4,4,5,1,1,3,3,3,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR57,2/22/2013,4,2,5,1,2,2,3,3,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR5751,2/20/2022,4,4,5,1,1,3,4,4,4,Masters 
5237-1B85,Faydra,Losbie,Female,28,Some Travel,Technology,9,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,43578,0,Yes,2012-04-27,Yes,5,3,5,5,PR944,2/22/2016,4,5,3,3,0,4,5,5,4,Masters 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR1361,12/22/2016,4,4,5,3,1,5,4,4,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR1990,12/22/2017,4,5,5,1,2,3,5,4,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR2709,12/22/2018,5,2,5,3,2,2,5,4,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR3539,12/22/2019,5,5,4,3,1,3,5,5,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR4495,12/21/2020,5,2,2,3,0,4,5,5,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR5547,12/21/2021,5,2,4,2,1,4,3,2,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR6675,12/21/2022,3,2,4,1,2,3,5,4,3,Bachelors 
F93D-CB5A,Zondra,Duigenan,Female,40,Some Travel,Technology,26,CA,Mixed or multiple ethnic groups,3,Information Systems,Senior Software Engineer,Single,120858,0,No,2012-04-29,No,10,9,9,8,PR840,12/23/2015,4,3,5,3,1,3,5,4,3,Bachelors 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR1154,6/9/2016,3,3,3,1,1,4,3,3,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR1716,6/9/2017,4,3,4,3,2,4,4,4,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR2381,6/9/2018,4,3,3,1,3,3,4,3,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR3148,6/9/2019,4,2,4,3,1,5,5,5,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR4043,6/8/2020,3,3,2,3,0,2,3,3,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR5046,6/8/2021,4,3,5,2,2,3,4,3,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR6136,6/8/2022,5,2,4,3,1,5,4,3,2,High School 
B785-D8F8,Ruprecht,Blatchford,Male,32,Some Travel,Technology,36,CA,Black or African American,2,Computer Science,Software Engineer,Single,78672,0,No,2012-04-29,No,10,6,9,5,PR694,6/10/2015,5,5,4,2,1,4,4,4,2,High School 
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR1367,12/25/2016,4,5,2,1,1,2,4,4,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR1996,12/25/2017,5,3,2,2,0,4,5,5,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR2718,12/25/2018,3,4,3,1,2,4,5,4,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR3551,12/25/2019,5,2,4,2,1,2,4,3,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR4508,12/24/2020,4,3,3,2,0,2,4,4,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR5561,12/24/2021,3,4,5,2,1,4,5,5,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR6690,12/24/2022,3,5,4,2,1,5,4,3,1,No Formal Qualifications
A9EB-9E41,Jacki,Mitro,Female,30,Some Travel,Technology,30,NY,Asian or Asian American,1,Computer Science,Machine Learning Engineer,Married,228438,1,No,2012-04-30,No,10,6,9,10,PR843,12/26/2015,3,3,2,3,0,5,4,4,1,No Formal Qualifications
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR1320,11/18/2016,3,3,2,1,0,2,5,5,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR1943,11/18/2017,5,4,4,2,3,2,4,3,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR2653,11/18/2018,5,3,4,2,0,2,4,3,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR3475,11/18/2019,3,2,5,3,2,3,5,5,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR4423,11/17/2020,4,4,3,2,2,2,3,2,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR5467,11/17/2021,2,1,1,3,0,1,4,4,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR6584,11/17/2022,1,4,3,2,3,2,3,2,4,Masters 
C25C-C434,Jillayne,Goshawke,Female,35,Frequent Traveller,Technology,39,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Single,71257,0,No,2012-05-01,No,10,1,6,10,PR806,11/19/2015,5,5,4,3,0,5,3,2,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR1336,12/1/2016,5,5,3,1,0,3,3,3,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR1962,12/1/2017,3,5,5,3,0,2,4,4,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR2676,12/1/2018,4,3,2,1,0,4,3,3,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR3504,12/1/2019,3,4,2,1,0,2,5,5,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR4453,11/30/2020,3,2,3,1,2,3,5,5,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR5500,11/30/2021,4,3,4,2,0,3,3,2,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR6623,11/30/2022,5,5,2,2,0,4,4,4,4,Masters 
F265-79B0,Glenda,Peacock,Female,37,Frequent Traveller,Technology,14,CA,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,99936,1,No,2012-05-01,No,10,9,10,6,PR818,12/2/2015,4,5,4,2,2,4,4,3,4,Masters 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR07,1/8/2013,3,4,5,2,1,5,4,3,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR1388,1/7/2017,3,4,2,2,1,4,5,4,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR159,1/8/2014,5,5,2,1,0,5,5,5,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR2019,1/7/2018,3,2,5,1,1,2,5,5,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR2742,1/7/2019,3,2,4,1,0,5,4,3,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR3581,1/7/2020,4,5,5,2,1,4,5,4,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR449,1/8/2015,3,2,2,3,1,3,5,5,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR4545,1/6/2021,4,2,5,3,2,4,5,5,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR5602,1/6/2022,4,4,3,3,2,3,3,3,2,High School 
9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR860,1/8/2016,4,2,5,1,0,3,3,2,2,High School 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR1291,10/26/2016,3,5,5,1,0,4,4,3,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR1902,10/26/2017,3,3,5,3,1,4,3,2,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR2610,10/26/2018,1,4,2,3,3,2,5,5,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR3427,10/26/2019,3,4,4,3,2,2,5,4,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR4367,10/25/2020,3,5,4,3,2,5,5,4,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR5403,10/25/2021,3,3,5,2,0,5,3,2,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR6519,10/25/2022,3,2,3,1,2,5,3,3,3,Bachelors 
D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR788,10/27/2015,4,4,4,1,1,2,5,5,3,Bachelors 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR1172,6/24/2016,4,2,5,3,0,4,3,3,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR1741,6/24/2017,3,4,4,3,3,2,3,3,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR2405,6/24/2018,5,2,4,2,0,4,3,2,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR3178,6/24/2019,5,5,2,1,0,3,4,3,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR4079,6/23/2020,2,1,1,1,0,1,4,4,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR5083,6/23/2021,3,2,4,1,1,2,3,3,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR6179,6/23/2022,5,5,5,3,1,2,4,3,2,High School 
9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR710,6/25/2015,4,2,3,1,1,4,3,3,2,High School 
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR1150,6/5/2016,3,3,4,2,0,4,4,4,3,Bachelors 
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR1711,6/5/2017,4,2,4,3,0,4,3,2,3,Bachelors 
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR2375,6/5/2018,4,2,2,2,2,2,5,4,3,Bachelors 
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR3142,6/5/2019,5,3,3,3,2,3,3,3,3,Bachelors 
9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR4033,6/4/2020,4,2,4,1,1,4,4,4,3,Bachelors 
